id,prompt
4704,Skriv en anmeldelse av filmen «Grendel» på rundt 500 ord hvor du gir terningkast 2
5268,Skriv en anmeldelse av filmen «Beast» på rundt 100 ord hvor du gir terningkast 4
4425,Skriv en anmeldelse av filmen «Operasjon Arktis» på rundt 400 ord hvor du gir terningkast 5
4992,Skriv en anmeldelse av filmen «Guardians of the Galaxy Vol. 2» på rundt 100 ord hvor du gir terningkast 4
5179,Skriv en anmeldelse av filmen «Molly's game» på rundt 500 ord hvor du gir terningkast 4
3982,Skriv en anmeldelse av filmen «Woody Allen: A Documentary» på rundt 400 ord hvor du gir terningkast 3
401225,Skriv en anmeldelse av filmen «Mord på Orientekspressen» på rundt 600 ord hvor du gir terningkast 3
4540,Skriv en anmeldelse av filmen «Skammerens datter» på rundt 400 ord hvor du gir terningkast 4
3286,Skriv en anmeldelse av filmen «Jason Bournes ultimatum» på rundt 400 ord hvor du gir terningkast 5
400235,Skriv en anmeldelse av filmen «Trumbo» på rundt 100 ord hvor du gir terningkast 4
402009,Skriv en anmeldelse av TV-serien «Gladbeck» på rundt 100 ord hvor du gir terningkast 6
244,Skriv en anmeldelse av TV-serien «Between» sesong 1 på rundt 500 ord hvor du gir terningkast 2
4078,Skriv en anmeldelse av filmen «Oppdrag Nemo» på rundt 400 ord hvor du gir terningkast 5
4474,Skriv en anmeldelse av filmen «Paddington» på rundt 400 ord hvor du gir terningkast 4
316,Skriv en anmeldelse av TV-serien «The Night Of» sesong 1 på rundt 100 ord hvor du gir terningkast 5
4256,Skriv en anmeldelse av filmen «Pacific Rim» på rundt 1200 ord hvor du gir terningkast 5
4581,Skriv en anmeldelse av filmen «The Little Death» på rundt 500 ord hvor du gir terningkast 4
400248,Skriv en anmeldelse av filmen «Stabukker» på rundt 100 ord hvor du gir terningkast 5
3522,Skriv en anmeldelse av filmen «Che - Geriljalederen» på rundt 500 ord hvor du gir terningkast 3
3460,Skriv en anmeldelse av filmen «Poor Boy´s Game» på rundt 400 ord hvor du gir terningkast 3
3804,Skriv en anmeldelse av filmen «Something Borrowed» på rundt 400 ord hvor du gir terningkast 3
4147,Skriv en anmeldelse av filmen «Den store Gatsby» på rundt 500 ord hvor du gir terningkast 4
5327,Skriv en anmeldelse av filmen «Tårnet» på rundt 700 ord hvor du gir terningkast 5
4009,Skriv en anmeldelse av filmen «The Expendables 2» på rundt 500 ord hvor du gir terningkast 4
229,Skriv en anmeldelse av TV-serien «Wayward Pines» sesong 1 på rundt 600 ord hvor du gir terningkast 3
400086,Skriv en anmeldelse av filmen «Mr. Turner» på rundt 400 ord hvor du gir terningkast 4
401219,Skriv en anmeldelse av filmen «Wind River» på rundt 400 ord hvor du gir terningkast 5
4192,Skriv en anmeldelse av filmen «Elysium» på rundt 500 ord hvor du gir terningkast 4
400085,Skriv en anmeldelse av filmen «Whiplash» på rundt 300 ord hvor du gir terningkast 5
4330,Skriv en anmeldelse av filmen «Wałęsa – Håpets mann» på rundt 700 ord hvor du gir terningkast 4
3527,Skriv en anmeldelse av filmen «The Boy in the Striped Pyjamas» på rundt 400 ord hvor du gir terningkast 3
3413,Skriv en anmeldelse av filmen «Hancock» på rundt 400 ord hvor du gir terningkast 3
401826,Skriv en anmeldelse av filmen «Harajuku» på rundt 500 ord hvor du gir terningkast 5
4280,Skriv en anmeldelse av filmen «Det regner kjøttboller 2» på rundt 400 ord hvor du gir terningkast 2
313,Skriv en anmeldelse av TV-serien «The People v. O. J. Simpson» sesong 1 på rundt 100 ord hvor du gir terningkast 5
4983,Skriv en anmeldelse av filmen «Løvetannbarn» på rundt 100 ord hvor du gir terningkast 5
95,Skriv en anmeldelse av TV-serien «Gossip Girl» sesong 4 på rundt 700 ord hvor du gir terningkast 4
3534,Skriv en anmeldelse av filmen «Friday the 13th» på rundt 500 ord hvor du gir terningkast 3
4035,Skriv en anmeldelse av filmen «Utdrikningsslaget» på rundt 400 ord hvor du gir terningkast 2
401856,Skriv en anmeldelse av filmen «Roma» på rundt 1300 ord hvor du gir terningkast 6
5292,Skriv en anmeldelse av filmen «Venom» på rundt 600 ord hvor du gir terningkast 2
262,Skriv en anmeldelse av TV-serien «Fargo» sesong 2 på rundt 1000 ord hvor du gir terningkast 6
419,Skriv en anmeldelse av filmen «The Imaginarium of Doctor Parnassus» på rundt 500 ord hvor du gir terningkast 6
401604,Skriv en anmeldelse av filmen «Hotell Transylvania 3» på rundt 600 ord hvor du gir terningkast 2
242,Skriv en anmeldelse av TV-serien «Secrets and Lies» på rundt 700 ord hvor du gir terningkast 2
402074,Skriv en anmeldelse av TV-serien «Quicksand» på rundt 100 ord hvor du gir terningkast 5
3264,Skriv en anmeldelse av filmen «Death Proof» på rundt 500 ord hvor du gir terningkast 4
123,Skriv en anmeldelse av TV-serien «True Blood» sesong 4 på rundt 600 ord hvor du gir terningkast 4
82,Skriv en anmeldelse av TV-serien «The Walking Dead» sesong 1 på rundt 500 ord hvor du gir terningkast 5
4764,Skriv en anmeldelse av filmen «The Green Inferno» på rundt 100 ord hvor du gir terningkast 3
401490,Skriv en anmeldelse av filmen «Rampage» på rundt 400 ord hvor du gir terningkast 3
400290,Skriv en anmeldelse av filmen «Everest» på rundt 100 ord hvor du gir terningkast 5
401914,Skriv en anmeldelse av filmen «Destroyer» på rundt 100 ord hvor du gir terningkast 3
4014,Skriv en anmeldelse av filmen «Som du ser meg» på rundt 300 ord hvor du gir terningkast 4
3880,Skriv en anmeldelse av filmen «Immortals» på rundt 500 ord hvor du gir terningkast 4
3870,Skriv en anmeldelse av filmen «Killer Elite» på rundt 500 ord hvor du gir terningkast 4
400139,Skriv en anmeldelse av filmen «The girl with all the gifts» på rundt 100 ord hvor du gir terningkast 5
4186,Skriv en anmeldelse av filmen «Blue Jasmine» på rundt 400 ord hvor du gir terningkast 5
4841,Skriv en anmeldelse av filmen «The Beatles: Eight Days a Week - The Touring Years» på rundt 100 ord hvor du gir terningkast 5
4304,Skriv en anmeldelse av filmen «American Hustle» på rundt 400 ord hvor du gir terningkast 5
4453,Skriv en anmeldelse av filmen «Fortellingen om prinsesse Kaguya» på rundt 500 ord hvor du gir terningkast 5
225,Skriv en anmeldelse av TV-serien «Silicon Valley» sesong 2 på rundt 600 ord hvor du gir terningkast 5
3358,Skriv en anmeldelse av filmen «No country for old men» på rundt 400 ord hvor du gir terningkast 5
4988,Skriv en anmeldelse av filmen «Fluefangeren» på rundt 100 ord hvor du gir terningkast 3
5141,Skriv en anmeldelse av filmen «The Party» på rundt 400 ord hvor du gir terningkast 4
207,Skriv en anmeldelse av TV-serien «Bosch» sesong 1 på rundt 700 ord hvor du gir terningkast 5
218,Skriv en anmeldelse av TV-serien «The Neighbors» sesong 1 på rundt 1000 ord hvor du gir terningkast 1
4940,Skriv en anmeldelse av filmen «Trio – Jakten på Olavsskrinet» på rundt 100 ord hvor du gir terningkast 4
400344,Skriv en anmeldelse av filmen «Free Fire» på rundt 100 ord hvor du gir terningkast 4
3213,Skriv en anmeldelse av filmen «Blood diamond» på rundt 400 ord hvor du gir terningkast 5
3342,Skriv en anmeldelse av filmen «Aliens vs Predator: Requiem» på rundt 500 ord hvor du gir terningkast 2
5248,Skriv en anmeldelse av filmen «Hotell Transylvania 3» på rundt 400 ord hvor du gir terningkast 3
400251,Skriv en anmeldelse av filmen «Den gode dinosaur» på rundt 100 ord hvor du gir terningkast 3
179,Skriv en anmeldelse av TV-serien «Orange Is the New Black» sesong 2 på rundt 800 ord hvor du gir terningkast 5
5345,Skriv en anmeldelse av filmen «What Keeps You Alive» på rundt 100 ord hvor du gir terningkast 4
3310,Skriv en anmeldelse av filmen «Superbad» på rundt 400 ord hvor du gir terningkast 5
4385,Skriv en anmeldelse av filmen «Teenage Mutant Ninja Turtles» på rundt 400 ord hvor du gir terningkast 3
3332,Skriv en anmeldelse av filmen «I am legend» på rundt 400 ord hvor du gir terningkast 4
3850,"Skriv en anmeldelse av filmen «Crazy, Stupid, Love» på rundt 400 ord hvor du gir terningkast 4"
5147,Skriv en anmeldelse av filmen «The Commuter» på rundt 800 ord hvor du gir terningkast 3
4154,Skriv en anmeldelse av filmen «Only God Forgives» på rundt 500 ord hvor du gir terningkast 4
401541,Skriv en anmeldelse av filmen «Deadpool 2» på rundt 500 ord hvor du gir terningkast 5
4615,Skriv en anmeldelse av filmen «Karsten og Petra på safari» på rundt 400 ord hvor du gir terningkast 4
4749,Skriv en anmeldelse av filmen «El Club» på rundt 100 ord hvor du gir terningkast 5
402054,Skriv en anmeldelse av filmen «They Shall Not Grow Old» på rundt 100 ord hvor du gir terningkast 6
400104,Skriv en anmeldelse av filmen «Rogue One: A Star Wars Story» på rundt 100 ord hvor du gir terningkast 5
3779,Skriv en anmeldelse av filmen «Nawals hemmelighet – Incendies» på rundt 300 ord hvor du gir terningkast 5
3440,Skriv en anmeldelse av filmen «Maria Larssons evige øyeblikk» på rundt 400 ord hvor du gir terningkast 5
401803,Skriv en anmeldelse av filmen «Suspiria»» på rundt 600 ord hvor du gir terningkast 3
5130,Skriv en anmeldelse av filmen «City of Ghosts: Raqqa» på rundt 500 ord hvor du gir terningkast 5
4273,Skriv en anmeldelse av filmen «Hundreåringen som klatret ut gjennom vinduet og forsvant» på rundt 400 ord hvor du gir terningkast 4
5059,Skriv en anmeldelse av filmen «The Dark Tower» på rundt 600 ord hvor du gir terningkast 3
4193,Skriv en anmeldelse av filmen «Pionér» på rundt 700 ord hvor du gir terningkast 4
4874,Skriv en anmeldelse av filmen «Arrival» på rundt 100 ord hvor du gir terningkast 5
366,Skriv en anmeldelse av TV-serien «The Leftovers» sesong 3 på rundt 100 ord hvor du gir terningkast 6
5261,Skriv en anmeldelse av filmen «Megalodon» på rundt 600 ord hvor du gir terningkast 4
238,Skriv en anmeldelse av TV-serien «Game of Thrones» sesong 5 på rundt 800 ord hvor du gir terningkast 5
400062,Skriv en anmeldelse av filmen «Sils Maria» på rundt 600 ord hvor du gir terningkast 5
5126,Skriv en anmeldelse av filmen «Neruda» på rundt 600 ord hvor du gir terningkast 4
4178,Skriv en anmeldelse av filmen «Now You See Me» på rundt 500 ord hvor du gir terningkast 2
400399,Skriv en anmeldelse av filmen «The Judge» på rundt 300 ord hvor du gir terningkast 3
35,Skriv en anmeldelse av TV-serien «Legend of the Seeker» sesong 1 på rundt 900 ord hvor du gir terningkast 2
3812,Skriv en anmeldelse av filmen «The Lincoln Lawyer» på rundt 500 ord hvor du gir terningkast 5
4017,Skriv en anmeldelse av filmen «Jaws» på rundt 600 ord hvor du gir terningkast 6
4413,Skriv en anmeldelse av filmen «De kjempende» på rundt 600 ord hvor du gir terningkast 4
3292,Skriv en anmeldelse av filmen «Rottatouille» på rundt 400 ord hvor du gir terningkast 5
85,Skriv en anmeldelse av TV-serien «Spooks» sesong 3 på rundt 800 ord hvor du gir terningkast 4
5103,Skriv en anmeldelse av filmen «American Assassin» på rundt 600 ord hvor du gir terningkast 3
4156,Skriv en anmeldelse av filmen «To the Wonder» på rundt 500 ord hvor du gir terningkast 5
3189,"Skriv en anmeldelse av filmen «Hawaii, Oslo» på rundt 400 ord hvor du gir terningkast 6"
3743,Skriv en anmeldelse av filmen «Rabbit Hole» på rundt 400 ord hvor du gir terningkast 4
400274,Skriv en anmeldelse av filmen «By the sea» på rundt 400 ord hvor du gir terningkast 2
5004,Skriv en anmeldelse av filmen «Sieranevada» på rundt 100 ord hvor du gir terningkast 4
4630,Skriv en anmeldelse av filmen «Pust» på rundt 400 ord hvor du gir terningkast 4
3948,Skriv en anmeldelse av filmen «En fiende å dø for» på rundt 500 ord hvor du gir terningkast 4
401436,Skriv en anmeldelse av filmen «Operasjon mørkemann» på rundt 400 ord hvor du gir terningkast 4
3912,Skriv en anmeldelse av filmen «Star Wars: Episode 1 - Den skjulte trussel» på rundt 500 ord hvor du gir terningkast 3
4441,Skriv en anmeldelse av filmen «20.000 Days On Earth» på rundt 400 ord hvor du gir terningkast 5
3454,Skriv en anmeldelse av filmen «Netter i Rodanthe» på rundt 400 ord hvor du gir terningkast 3
5167,Skriv en anmeldelse av filmen «Black Panther» på rundt 600 ord hvor du gir terningkast 5
3227,Skriv en anmeldelse av filmen «Ghost Rider» på rundt 400 ord hvor du gir terningkast 3
400115,Skriv en anmeldelse av filmen «Nocturnal Animals» på rundt 100 ord hvor du gir terningkast 3
404,Skriv en anmeldelse av filmen «Law Abiding Citizen» på rundt 400 ord hvor du gir terningkast 3
401469,Skriv en anmeldelse av filmen «Det tredje mordet» på rundt 400 ord hvor du gir terningkast 3
4050,Skriv en anmeldelse av filmen «Skyfall» på rundt 400 ord hvor du gir terningkast 4
5306,Skriv en anmeldelse av filmen «Cold War» på rundt 600 ord hvor du gir terningkast 6
400979,Skriv en anmeldelse av filmen «Ballerina» på rundt 300 ord hvor du gir terningkast 3
3391,Skriv en anmeldelse av filmen «Fool’s Gold» på rundt 400 ord hvor du gir terningkast 3
345,Skriv en anmeldelse av TV-serien «Eyewitness» sesong 1 på rundt 700 ord hvor du gir terningkast 4
5042,Skriv en anmeldelse av filmen «Ballerina» på rundt 500 ord hvor du gir terningkast 2
4807,Skriv en anmeldelse av filmen «Lights Out» på rundt 100 ord hvor du gir terningkast 4
3212,Skriv en anmeldelse av filmen «Parfymen – Historien om en morder» på rundt 500 ord hvor du gir terningkast 5
3997,Skriv en anmeldelse av filmen «The Dark Knight Rises» på rundt 700 ord hvor du gir terningkast 4
4555,Skriv en anmeldelse av filmen «Pitch Perfect 2» på rundt 600 ord hvor du gir terningkast 3
3687,Skriv en anmeldelse av filmen «Cornelis» på rundt 400 ord hvor du gir terningkast 4
261,Skriv en anmeldelse av TV-serien «CSI Serieavslutning» på rundt 700 ord hvor du gir terningkast 4
3619,Skriv en anmeldelse av filmen «The A-Team» på rundt 400 ord hvor du gir terningkast 4
401548,Skriv en anmeldelse av filmen «Ocean’s 8» på rundt 500 ord hvor du gir terningkast 4
5314,Skriv en anmeldelse av filmen «Fabeldyr: Grindelwalds forbrytelser» på rundt 600 ord hvor du gir terningkast 4
3773,"Skriv en anmeldelse av filmen «Tomorrow, When the War Began» på rundt 600 ord hvor du gir terningkast 2"
3976,Skriv en anmeldelse av filmen «Men in Black 3» på rundt 400 ord hvor du gir terningkast 5
4761,Skriv en anmeldelse av filmen «Lykkelig i 24 timer» på rundt 400 ord hvor du gir terningkast 4
401985,Skriv en anmeldelse av filmen «Born2Drive» på rundt 100 ord hvor du gir terningkast 4
444,Skriv en anmeldelse av filmen «Prinsessen og frosken» på rundt 400 ord hvor du gir terningkast 4
3569,Skriv en anmeldelse av filmen «Funny People» på rundt 400 ord hvor du gir terningkast 5
4923,Skriv en anmeldelse av filmen «Vaiana» på rundt 100 ord hvor du gir terningkast 5
400799,Skriv en anmeldelse av TV-serien «Vikingane» på rundt 100 ord hvor du gir terningkast 3
65,Skriv en anmeldelse av TV-serien «South Park» sesong 13 på rundt 500 ord hvor du gir terningkast 5
209,Skriv en anmeldelse av TV-serien «House of Cards» sesong 3 på rundt 800 ord hvor du gir terningkast 4
3977,Skriv en anmeldelse av filmen «Sirkus Columbia» på rundt 400 ord hvor du gir terningkast 4
3685,Skriv en anmeldelse av filmen «The Other Guys» på rundt 400 ord hvor du gir terningkast 4
3496,Skriv en anmeldelse av filmen «Vals med Bashir» på rundt 300 ord hvor du gir terningkast 5
3769,Skriv en anmeldelse av filmen «Sucker Punch» på rundt 400 ord hvor du gir terningkast 4
5332,Skriv en anmeldelse av filmen «Mortal Engines» på rundt 600 ord hvor du gir terningkast 3
400197,Skriv en anmeldelse av filmen «Captain America: Civil War» på rundt 100 ord hvor du gir terningkast 5
4074,Skriv en anmeldelse av filmen «Hobbiten: En uventet reise» på rundt 600 ord hvor du gir terningkast 5
4565,Skriv en anmeldelse av filmen «Kung Fury» på rundt 500 ord hvor du gir terningkast 5
4848,Skriv en anmeldelse av filmen «Miss Peregrine's Home for Peculiar Children» på rundt 100 ord hvor du gir terningkast 4
3704,Skriv en anmeldelse av filmen «TRON: Legacy» på rundt 400 ord hvor du gir terningkast 5
3709,Skriv en anmeldelse av filmen «The Town» på rundt 400 ord hvor du gir terningkast 5
5275,"Skriv en anmeldelse av filmen «Don't Worry, He Won't Get Far On Foot» på rundt 100 ord hvor du gir terningkast 4"
3981,Skriv en anmeldelse av filmen «Snow White and the Huntsman» på rundt 900 ord hvor du gir terningkast 4
3563,Skriv en anmeldelse av filmen «Jenta som lekte med ilden» på rundt 400 ord hvor du gir terningkast 3
3635,Skriv en anmeldelse av filmen «The Karate Kid» på rundt 400 ord hvor du gir terningkast 5
5448,Skriv en anmeldelse av TV-serien «Sharp Objects» sesong 1 på rundt 700 ord hvor du gir terningkast 5
4904,Skriv en anmeldelse av filmen «Hundreogettåringen som stakk fra regningen og forsvant» på rundt 100 ord hvor du gir terningkast 3
5245,Skriv en anmeldelse av filmen «Ant-Man and The Wasp» på rundt 500 ord hvor du gir terningkast 4
3632,Skriv en anmeldelse av filmen «Inception» på rundt 500 ord hvor du gir terningkast 6
401209,Skriv en anmeldelse av filmen «Suburbicon» på rundt 400 ord hvor du gir terningkast 3
3601,Skriv en anmeldelse av filmen «Clash Of The Titans» på rundt 400 ord hvor du gir terningkast 3
4373,Skriv en anmeldelse av filmen «Vic+Flo» på rundt 300 ord hvor du gir terningkast 4
4301,Skriv en anmeldelse av filmen «Dallas Buyers Club» på rundt 400 ord hvor du gir terningkast 5
219,Skriv en anmeldelse av TV-serien «Marvel's Daredevil» sesong 1 på rundt 600 ord hvor du gir terningkast 6
5203,Skriv en anmeldelse av filmen «Gringo» på rundt 400 ord hvor du gir terningkast 3
3696,Skriv en anmeldelse av filmen «Fair Game» på rundt 400 ord hvor du gir terningkast 4
400339,Skriv en anmeldelse av filmen «Løvetannbarn» på rundt 100 ord hvor du gir terningkast 5
3904,Skriv en anmeldelse av filmen «Varg Veum – De døde har det godt» på rundt 400 ord hvor du gir terningkast 3
4866,Skriv en anmeldelse av filmen «Jack Reacher: Vend aldri tilbake» på rundt 100 ord hvor du gir terningkast 4
401342,Skriv en anmeldelse av TV-serien «Unge lovende» sesong 3 på rundt 500 ord hvor du gir terningkast 3
5184,Skriv en anmeldelse av filmen «Mirakel» på rundt 600 ord hvor du gir terningkast 3
4855,Skriv en anmeldelse av filmen «Swiss Army Man» på rundt 100 ord hvor du gir terningkast 5
3790,Skriv en anmeldelse av filmen «Melancholia» på rundt 300 ord hvor du gir terningkast 4
401,Skriv en anmeldelse av filmen «Michael Jackson: This Is It» på rundt 100 ord hvor du gir terningkast 5
5450,Skriv en anmeldelse av TV-serien «Orange Is the New Black» sesong 6 på rundt 700 ord hvor du gir terningkast 4
4835,Skriv en anmeldelse av filmen «Suburra» på rundt 100 ord hvor du gir terningkast 5
400102,Skriv en anmeldelse av filmen «Why Him?» på rundt 100 ord hvor du gir terningkast 3
401270,Skriv en anmeldelse av filmen «Call me by your name» på rundt 600 ord hvor du gir terningkast 5
134,Skriv en anmeldelse av TV-serien «Nashville» sesong 1 på rundt 900 ord hvor du gir terningkast 5
3275,Skriv en anmeldelse av filmen «Familien Robinson» på rundt 300 ord hvor du gir terningkast 4
400194,Skriv en anmeldelse av filmen «Personal Shopper» på rundt 100 ord hvor du gir terningkast 4
3856,Skriv en anmeldelse av filmen «Barnepiken» på rundt 400 ord hvor du gir terningkast 4
4225,Skriv en anmeldelse av filmen «Don Jon» på rundt 700 ord hvor du gir terningkast 5
148,Skriv en anmeldelse av TV-serien «Game of Thrones» sesong 3 på rundt 1100 ord hvor du gir terningkast 6
4195,Skriv en anmeldelse av filmen «Monica Z» på rundt 400 ord hvor du gir terningkast 5
3902,Skriv en anmeldelse av filmen «J. Edgar» på rundt 600 ord hvor du gir terningkast 4
3891,Skriv en anmeldelse av filmen «Sherlock Holmes: A Game Of Shadows» på rundt 400 ord hvor du gir terningkast 4
5212,Skriv en anmeldelse av filmen «Death Wish» på rundt 600 ord hvor du gir terningkast 3
4191,Skriv en anmeldelse av filmen «Percy Jackson: Monsterhavet» på rundt 400 ord hvor du gir terningkast 3
5458,Skriv en anmeldelse av TV-serien «Maniac» sesong 1 på rundt 100 ord hvor du gir terningkast 4
5231,Skriv en anmeldelse av filmen «Tully» på rundt 500 ord hvor du gir terningkast 4
3479,Skriv en anmeldelse av filmen «Transporter 3» på rundt 400 ord hvor du gir terningkast 3
4175,Skriv en anmeldelse av filmen «World War Z» på rundt 500 ord hvor du gir terningkast 4
400322,Skriv en anmeldelse av filmen «DRIB» på rundt 100 ord hvor du gir terningkast 4
5008,Skriv en anmeldelse av filmen «Lærer Frosk» på rundt 100 ord hvor du gir terningkast 4
3770,Skriv en anmeldelse av filmen «Vann til elefantene» på rundt 400 ord hvor du gir terningkast 4
3784,Skriv en anmeldelse av filmen «The Mechanic» på rundt 500 ord hvor du gir terningkast 3
400128,Skriv en anmeldelse av filmen «Oasis: Supersonic» på rundt 100 ord hvor du gir terningkast 4
3368,Skriv en anmeldelse av filmen «Death Sentence» på rundt 400 ord hvor du gir terningkast 4
5185,Skriv en anmeldelse av filmen «Red Sparrow» på rundt 600 ord hvor du gir terningkast 3
400234,"Skriv en anmeldelse av filmen «Hail, Caesar!» på rundt 100 ord hvor du gir terningkast 5"
3505,Skriv en anmeldelse av filmen «The Reader» på rundt 400 ord hvor du gir terningkast 4
287,Skriv en anmeldelse av TV-serien «Vinyl» sesong 1 på rundt 800 ord hvor du gir terningkast 5
4789,Skriv en anmeldelse av filmen «Alt det vakre» på rundt 100 ord hvor du gir terningkast 4
4300,Skriv en anmeldelse av filmen «Winter's Tale» på rundt 600 ord hvor du gir terningkast 3
4102,Skriv en anmeldelse av filmen «Før snøen faller» på rundt 500 ord hvor du gir terningkast 4
5308,Skriv en anmeldelse av filmen «Girl» på rundt 600 ord hvor du gir terningkast 6
4061,Skriv en anmeldelse av filmen «Snabba Cash II» på rundt 400 ord hvor du gir terningkast 4
3681,Skriv en anmeldelse av filmen «A Nightmare on Elm Street (2010)» på rundt 400 ord hvor du gir terningkast 3
5110,Skriv en anmeldelse av filmen «Wind River» på rundt 600 ord hvor du gir terningkast 4
3476,Skriv en anmeldelse av filmen «Twilight - Evighetens kyss» på rundt 400 ord hvor du gir terningkast 4
3637,Skriv en anmeldelse av filmen «Centurion» på rundt 300 ord hvor du gir terningkast 4
66,Skriv en anmeldelse av TV-serien «Heroes» sesong 4 på rundt 1000 ord hvor du gir terningkast 2
19,Skriv en anmeldelse av TV-serien «How I Met Your Mother» sesong 3 på rundt 500 ord hvor du gir terningkast 5
3311,Skriv en anmeldelse av filmen «Mann kvinne kaffe» på rundt 300 ord hvor du gir terningkast 4
368,Skriv en anmeldelse av TV-serien «Girlboss» sesong 1 på rundt 100 ord hvor du gir terningkast 3
3941,Skriv en anmeldelse av filmen «Ildfjell» på rundt 400 ord hvor du gir terningkast 5
400372,Skriv en anmeldelse av filmen «T2 Trainspotting» på rundt 100 ord hvor du gir terningkast 4
402033,Skriv en anmeldelse av filmen «Vox Lux» på rundt 100 ord hvor du gir terningkast 3
4537,Skriv en anmeldelse av filmen «Mannen som reddet Paris» på rundt 500 ord hvor du gir terningkast 4
4719,Skriv en anmeldelse av filmen «Palio: Ridderne av Siena» på rundt 500 ord hvor du gir terningkast 4
4482,Skriv en anmeldelse av filmen «Big Hero 6» på rundt 400 ord hvor du gir terningkast 4
4328,Skriv en anmeldelse av filmen «Venus In Fur» på rundt 400 ord hvor du gir terningkast 4
400228,Skriv en anmeldelse av filmen «Zootropolis» på rundt 100 ord hvor du gir terningkast 5
5182,Skriv en anmeldelse av filmen «Now It's Dark» på rundt 500 ord hvor du gir terningkast 5
3408,Skriv en anmeldelse av filmen «The Dark Knight» på rundt 500 ord hvor du gir terningkast 5
273,Skriv en anmeldelse av TV-serien «The Flash» sesong 2 på rundt 700 ord hvor du gir terningkast 4
4551,Skriv en anmeldelse av filmen «Innsiden Ut» på rundt 400 ord hvor du gir terningkast 5
400207,Skriv en anmeldelse av filmen «Grand Hotel» på rundt 100 ord hvor du gir terningkast 5
5065,Skriv en anmeldelse av filmen «American Made» på rundt 400 ord hvor du gir terningkast 4
400367,Skriv en anmeldelse av filmen «La La Land» på rundt 100 ord hvor du gir terningkast 6
3596,Skriv en anmeldelse av filmen «Polanskis Skyggen» på rundt 400 ord hvor du gir terningkast 5
4712,Skriv en anmeldelse av filmen «Deadpool» på rundt 500 ord hvor du gir terningkast 5
4549,Skriv en anmeldelse av filmen «The Lobster» på rundt 500 ord hvor du gir terningkast 4
400390,Skriv en anmeldelse av filmen «En gatekatt ved navn Bob» på rundt 100 ord hvor du gir terningkast 4
168,Skriv en anmeldelse av TV-serien «Top of the Lake» på rundt 600 ord hvor du gir terningkast 6
3925,Skriv en anmeldelse av filmen «This Must Be The Place» på rundt 400 ord hvor du gir terningkast 4
401247,Skriv en anmeldelse av filmen «The party» på rundt 400 ord hvor du gir terningkast 4
4180,Skriv en anmeldelse av filmen «The Wolverine» på rundt 500 ord hvor du gir terningkast 4
4269,Skriv en anmeldelse av filmen «Mr. Morgan's Last Love» på rundt 600 ord hvor du gir terningkast 2
400269,Skriv en anmeldelse av filmen «He named me Malala» på rundt 700 ord hvor du gir terningkast 4
401028,Skriv en anmeldelse av filmen «Valerian» på rundt 400 ord hvor du gir terningkast 3
439,Skriv en anmeldelse av filmen «Moon» på rundt 300 ord hvor du gir terningkast 4
4319,Skriv en anmeldelse av filmen «Glassdukkene» på rundt 500 ord hvor du gir terningkast 3
3541,Skriv en anmeldelse av filmen «Terminator Salvation» på rundt 400 ord hvor du gir terningkast 3
4617,Skriv en anmeldelse av filmen «Wendyeffekten» på rundt 600 ord hvor du gir terningkast 3
3312,Skriv en anmeldelse av filmen «Løver for lam» på rundt 400 ord hvor du gir terningkast 4
3661,Skriv en anmeldelse av filmen «Grown Ups» på rundt 400 ord hvor du gir terningkast 2
3535,Skriv en anmeldelse av filmen «Natt på Museet 2» på rundt 400 ord hvor du gir terningkast 3
4344,Skriv en anmeldelse av filmen «The Salvation» på rundt 400 ord hvor du gir terningkast 4
4026,Skriv en anmeldelse av filmen «Det er bare fornavnet!» på rundt 300 ord hvor du gir terningkast 2
4768,Skriv en anmeldelse av filmen «Café Society» på rundt 100 ord hvor du gir terningkast 4
400098,Skriv en anmeldelse av filmen «Hobbiten – Femhærerslaget» på rundt 900 ord hvor du gir terningkast 5
230,Skriv en anmeldelse av TV-serien «The Strain» sesong 1 på rundt 600 ord hvor du gir terningkast 5
3587,Skriv en anmeldelse av filmen «Green Zone» på rundt 400 ord hvor du gir terningkast 4
5160,Skriv en anmeldelse av filmen «Coco» på rundt 500 ord hvor du gir terningkast 5
5017,Skriv en anmeldelse av filmen «I Am Not Your Negro» på rundt 700 ord hvor du gir terningkast 6
4578,Skriv en anmeldelse av filmen «Minions» på rundt 400 ord hvor du gir terningkast 3
4720,Skriv en anmeldelse av filmen «Grimsby» på rundt 500 ord hvor du gir terningkast 4
4918,Skriv en anmeldelse av filmen «Disippelen» på rundt 100 ord hvor du gir terningkast 5
397,Skriv en anmeldelse av filmen «Engelen» på rundt 400 ord hvor du gir terningkast 4
5082,Skriv en anmeldelse av filmen «The Big Sick» på rundt 500 ord hvor du gir terningkast 5
4410,Skriv en anmeldelse av filmen «Kaptein Sabeltann og skatten i Lama Rama» på rundt 400 ord hvor du gir terningkast 4
5000,Skriv en anmeldelse av filmen «The Shack» på rundt 100 ord hvor du gir terningkast 2
3694,Skriv en anmeldelse av filmen «Machete» på rundt 400 ord hvor du gir terningkast 3
401004,Skriv en anmeldelse av filmen «Biler 3» på rundt 300 ord hvor du gir terningkast 3
4479,Skriv en anmeldelse av filmen «Leviatan» på rundt 300 ord hvor du gir terningkast 5
